订单 Id,利润率,记录数,制造商,产品名称,利润,发货日期,国家,地区,城市,子类别,客户名称,折扣,数量,省/自治区,类别,细分,订单日期,邮寄方式,销售额
US-2013-1031662,0.14 ,1,松下,"松下 卡片打印机, 红色",781.00 ,2014/12/23,中国,西南,遵义,设备,彭虹,0.00 ,7,贵州,技术,消费者,2014/12/18,标准级,5585.00 
US-2013-1031662,0.08 ,1,Office Star,"Office Star 凳子, 每套两件",197.00 ,2014/12/23,中国,西南,遵义,椅子,彭虹,0.00 ,3,贵州,家具,消费者,2014/12/18,标准级,2467.00 
CN-2014-3279950,0.01 ,1,Ames,"Ames 搭扣信封, 银色",1.00 ,2015/9/29,中国,中南,平南,信封,沈光,0.00 ,2,广西,办公用品,小型企业,2015/9/25,标准级,90.00 
CN-2014-4791939,0.33 ,1,诺基亚,"诺基亚 信号增强器, 整包",1051.00 ,2015/5/3,中国,华北,汉沽,电话,白鹄,0.00 ,5,天津,技术,消费者,2015/4/30,二级,3187.00 
CN-2014-4791939,0.21 ,1,苹果,"苹果 充电器, 蓝色",3117.00 ,2015/5/3,中国,华北,汉沽,电话,白鹄,0.00 ,5,天津,技术,消费者,2015/4/30,二级,14845.00 
CN-2014-4791939,0.26 ,1,Tenex,"Tenex 搁板, 工业",200.00 ,2015/5/3,中国,华北,汉沽,收纳具,白鹄,0.00 ,3,天津,办公用品,消费者,2015/4/30,二级,772.00 
US-2012-4650370,0.46 ,1,Wilson Jones,"Wilson Jones 标签, 回收",58.00 ,2013/11/24,中国,东北,大庆,装订机,薛博,0.00 ,4,黑龙江,办公用品,消费者,2013/11/22,二级,127.00 
CN-2012-2286344,0.05 ,1,诺基亚,"诺基亚 信号增强器, 蓝色",64.00 ,2013/10/28,中国,中南,长沙,电话,徐莲,0.00 ,2,湖南,技术,消费者,2013/10/26,二级,1274.00 
CN-2014-5728538,0.11 ,1,Cuisinart,"Cuisinart 炉灶, 黑色",2208.00 ,2015/1/28,中国,华东,宿州,器具,任实,0.00 ,8,安徽,办公用品,消费者,2015/1/22,标准级,20075.00 
CN-2015-2211607,0.50 ,1,Novimex,"Novimex 有色标签, 耐用",60.00 ,2016/7/13,中国,华北,天津,标签,佘彩,0.00 ,2,天津,办公用品,消费者,2016/7/9,标准级,120.00 
CN-2014-3360468,0.50 ,1,Ibico,"Ibico 装订机盖, 耐用",71.00 ,2015/10/10,中国,华北,北京,装订机,郝涛,0.00 ,2,北京,办公用品,公司,2015/10/5,标准级,141.00 
CN-2012-3370094,0.14 ,1,Hewlett,"Hewlett 个人复印机, 红色",465.00 ,2013/9/5,中国,中南,浯溪,复印机,佘凤,0.00 ,5,湖南,技术,公司,2013/8/31,二级,3324.00 
CN-2012-3367931,0.50 ,1,Bush,"Bush 搁架, 金属",797.00 ,2013/8/29,中国,西南,重庆,书架,薛健,0.00 ,2,重庆,家具,公司,2013/8/24,标准级,1593.00 
CN-2012-3367931,0.02 ,1,Avery,"Avery 圆形标签, 可调",0.00 ,2013/8/29,中国,西南,重庆,标签,薛健,0.00 ,1,重庆,办公用品,公司,2013/8/24,标准级,24.00 
CN-2012-3367931,0.28 ,1,SanDisk,"SanDisk 备忘录便条, 回收",66.00 ,2013/8/29,中国,西南,重庆,纸张,薛健,0.00 ,3,重庆,办公用品,公司,2013/8/24,标准级,236.00 
CN-2012-3367931,0.32 ,1,施乐,"施乐 计划信息表, 多色",65.00 ,2013/8/29,中国,西南,重庆,纸张,薛健,0.00 ,2,重庆,办公用品,公司,2013/8/24,标准级,203.00 
CN-2012-5896840,0.32 ,1,Ames,"Ames 商业信封, 红色",81.00 ,2013/11/22,中国,西南,安顺,信封,曾岱,0.00 ,3,贵州,办公用品,消费者,2013/11/18,标准级,255.00 
CN-2015-3269021,0.05 ,1,Stockwell,"Stockwell 图钉, 每包 12 个",3.00 ,2016/7/18,中国,华东,徐州,系固件,钟宣,0.40 ,2,江苏,办公用品,公司,2016/7/16,一级,70.00 
CN-2015-2257547,0.43 ,1,Sauder,"Sauder 书库, 传统",2334.00 ,2016/3/27,中国,西北,西安,书架,邓康,0.00 ,3,陕西,家具,消费者,2016/3/25,二级,5427.00 
CN-2015-2257547,0.25 ,1,Office Star,"Office Star 沙滩椅, 红色",65.00 ,2016/3/27,中国,西北,西安,椅子,邓康,0.00 ,1,陕西,家具,消费者,2016/3/25,二级,259.00 
CN-2013-5223739,0.21 ,1,Stockwell,"Stockwell 回形针, 整包",132.00 ,2014/8/27,中国,中南,深圳,系固件,郭博,0.00 ,10,广东,办公用品,公司,2014/8/25,二级,630.00 
CN-2013-5223739,0.06 ,1,Safco,"SAFCO 折叠椅, 每套两件",41.00 ,2014/8/27,中国,中南,深圳,椅子,郭博,0.10 ,2,广东,家具,公司,2014/8/25,二级,739.00 
CN-2015-5425854,0.30 ,1,Novimex,"Novimex 有色标签, 白色",17.00 ,2016/8/27,中国,华东,烟台,标签,巩关茵,0.00 ,1,山东,办公用品,公司,2016/8/27,当日,58.00 
CN-2014-3852845,0.00 ,1,Green Bar,"Green Bar 备忘录便条, 回收",0.00 ,2015/1/30,中国,华北,包头,纸张,袁梅,0.00 ,4,内蒙古,办公用品,公司,2015/1/25,标准级,315.00 
CN-2014-3852845,-0.07 ,1,宜家,"宜家 古典书架, 黑色",-386.00 ,2015/1/30,中国,华北,包头,书架,袁梅,0.40 ,5,内蒙古,家具,公司,2015/1/25,标准级,5783.00 
CN-2014-3852845,0.32 ,1,施乐,"施乐 计划信息表, 多色",97.00 ,2015/1/30,中国,华北,包头,纸张,袁梅,0.00 ,3,内蒙古,办公用品,公司,2015/1/25,标准级,305.00 
CN-2014-3852845,0.10 ,1,Acco,"Acco 标签, 实惠",14.00 ,2015/1/30,中国,华北,包头,装订机,袁梅,0.40 ,6,内蒙古,办公用品,公司,2015/1/25,标准级,144.00 
CN-2014-3852845,-0.23 ,1,Hon,"Hon 凳子, 每套两件",-326.00 ,2015/1/30,中国,华北,包头,椅子,袁梅,0.40 ,3,内蒙古,家具,公司,2015/1/25,标准级,1394.00 
CN-2012-1165982,0.24 ,1,Wilson Jones,"Wilson Jones 孔加固材料, 实惠",35.00 ,2013/6/16,中国,西南,重庆,装订机,秦乐,0.00 ,7,重庆,办公用品,消费者,2013/6/13,一级,148.00 
CN-2014-5586841,0.03 ,1,摩托罗拉,"摩托罗拉 耳机, 蓝色",100.00 ,2015/3/7,中国,西南,北碚,电话,林关茵,0.00 ,9,重庆,技术,消费者,2015/2/28,标准级,3349.00 
US-2014-3656854,0.34 ,1,Ibico,"Ibico 孔加固材料, 回收",23.00 ,2015/5/26,中国,中南,漯河,装订机,邵杰,0.00 ,2,河南,办公用品,小型企业,2015/5/22,标准级,69.00 
US-2015-5448418,0.24 ,1,Wilson Jones,"Wilson Jones 订书机, 透明",54.00 ,2016/8/9,中国,华东,淮南,装订机,夏光,0.00 ,1,安徽,办公用品,消费者,2016/8/3,标准级,226.00 
CN-2013-5008743,0.31 ,1,诺基亚,"诺基亚 办公室电话机, 全尺寸",288.00 ,2014/8/11,中国,东北,开通,电话,方惠,0.00 ,3,吉林,技术,消费者,2014/8/9,二级,930.00 
CN-2013-5008743,0.24 ,1,Hon,"Hon 圆桌, 黑色",1733.00 ,2014/8/11,中国,东北,开通,桌子,方惠,0.25 ,4,吉林,家具,消费者,2014/8/9,二级,7223.00 
CN-2013-5008743,0.04 ,1,Office Star,"Office Star 椅垫, 红色",37.00 ,2014/8/11,中国,东北,开通,椅子,方惠,0.00 ,3,吉林,家具,消费者,2014/8/9,二级,921.00 
CN-2013-5008743,0.02 ,1,Cameo,"Cameo 马尼拉纸信封, 银色",8.00 ,2014/8/11,中国,东北,开通,信封,方惠,0.00 ,3,吉林,办公用品,消费者,2014/8/9,二级,412.00 
US-2012-3850588,-0.02 ,1,Office Star,"Office Star 凳子, 每套两件",-50.00 ,2013/7/2,中国,中南,汕头,椅子,陈昌,0.10 ,3,广东,家具,消费者,2013/6/27,标准级,2220.00 
CN-2014-2069532,0.10 ,1,Binney & Smith,"Binney & Smith 记号笔, 金属",38.00 ,2015/5/28,中国,东北,龙江,美术,卢欢悦,0.20 ,4,黑龙江,办公用品,小型企业,2015/5/24,标准级,379.00 
CN-2014-1435617,0.10 ,1,Green Bar,"Green Bar 笔记本, 回收",83.00 ,2015/5/29,中国,西南,重庆,纸张,程德,0.00 ,6,重庆,办公用品,小型企业,2015/5/24,二级,832.00 
CN-2014-1435617,0.38 ,1,Boston,"Boston 荧光笔, 蓝色",301.00 ,2015/5/29,中国,西南,重庆,美术,程德,0.00 ,9,重庆,办公用品,小型企业,2015/5/24,二级,793.00 
CN-2014-1300278,0.48 ,1,Deflect-O,"Deflect-O 相框, 优质",566.00 ,2015/5/27,中国,华北,天津,用具,刘婵,0.00 ,5,天津,家具,消费者,2015/5/22,标准级,1179.00 
CN-2014-1300278,0.25 ,1,Tenex,"Tenex 门挡, 优质",149.00 ,2015/5/27,中国,华北,天津,用具,刘婵,0.00 ,3,天津,家具,消费者,2015/5/22,标准级,595.00 
CN-2014-1300278,0.39 ,1,Breville,"Breville 烤面包机, 白色",954.00 ,2015/5/27,中国,华北,天津,器具,刘婵,0.00 ,7,天津,办公用品,消费者,2015/5/22,标准级,2445.00 
CN-2014-3769666,-0.02 ,1,Office Star,"Office Star 凳子, 每套两件",-116.00 ,2015/9/13,中国,中南,马坝,椅子,贺鹏,0.10 ,7,广东,家具,小型企业,2015/9/10,一级,5180.00 
CN-2014-3769666,0.05 ,1,Rubbermaid,"Rubvermaid 分层置放架, 一包多件",18.00 ,2015/9/13,中国,中南,马坝,用具,贺鹏,0.00 ,3,广东,家具,小型企业,2015/9/10,一级,353.00 
CN-2015-3370094,0.40 ,1,Wilson Jones,"Wilson Jones 标签, 实惠",96.00 ,2016/3/7,中国,华北,运城,装订机,邱博,0.00 ,8,山西,办公用品,公司,2016/3/4,二级,241.00 
CN-2015-3370094,0.31 ,1,夏普,"夏普 传真复印机, 彩色",1230.00 ,2016/3/7,中国,华北,运城,复印机,邱博,0.00 ,5,山西,技术,公司,2016/3/4,二级,3968.00 
CN-2015-3370094,0.04 ,1,爱普生,"爱普生 卡片打印机, 白色",94.00 ,2016/3/7,中国,华北,运城,设备,邱博,0.00 ,3,山西,技术,公司,2016/3/4,二级,2357.00 
CN-2015-3370094,0.24 ,1,Eldon,"Eldon 相框, 黑色",325.00 ,2016/3/7,中国,华北,运城,用具,邱博,0.00 ,5,山西,家具,公司,2016/3/4,二级,1356.00 
US-2012-5583110,-0.43 ,1,Office Star,"Office Star 折叠椅, 可调",-458.00 ,2013/12/25,中国,中南,黄石,椅子,姚凤,0.40 ,4,湖北,家具,消费者,2013/12/18,标准级,1055.00 
US-2012-5583110,0.05 ,1,Rubbermaid,"Rubvermaid 灯泡, 耐用",6.00 ,2013/12/25,中国,中南,黄石,用具,姚凤,0.40 ,3,湖北,家具,消费者,2013/12/18,标准级,133.00 
CN-2014-1778069,0.05 ,1,SanDisk,"SanDisk 计划信息表, 每包 12 个",19.00 ,2015/12/7,中国,华东,厦门,纸张,冯娜,0.00 ,3,福建,办公用品,公司,2015/12/3,标准级,391.00 
CN-2014-1778069,0.28 ,1,Stockwell,"Stockwell 夹子, 每包 12 个",49.00 ,2015/12/7,中国,华东,厦门,系固件,冯娜,0.00 ,2,福建,办公用品,公司,2015/12/3,标准级,174.00 
CN-2014-1778069,0.18 ,1,贝尔金,"贝尔金 闪存驱动器, 可编程",73.00 ,2015/12/7,中国,华东,厦门,配件,冯娜,0.00 ,2,福建,技术,公司,2015/12/3,标准级,405.00 
CN-2014-1778069,0.47 ,1,Breville,"Breville 搅拌机, 银色",998.00 ,2015/12/7,中国,华东,厦门,器具,冯娜,0.00 ,5,福建,办公用品,公司,2015/12/3,标准级,2123.00 
CN-2014-3819209,-0.32 ,1,Bush,"Bush 搁架, 传统",-152.00 ,2015/3/7,中国,东北,丹东,书架,贺宁,0.40 ,1,辽宁,家具,消费者,2015/3/1,标准级,480.00 
CN-2014-3819209,0.38 ,1,Enermax,"Enermax 羊皮纸, 多色",59.00 ,2015/3/7,中国,东北,丹东,纸张,贺宁,0.00 ,2,辽宁,办公用品,消费者,2015/3/1,标准级,157.00 
CN-2015-3074981,0.27 ,1,Acco,"Acco 订书机, 耐用",199.00 ,2016/5/12,中国,华北,太原,装订机,殷崆,0.00 ,3,山西,办公用品,消费者,2016/5/6,标准级,736.00 
CN-2015-3074981,0.04 ,1,Avery,"Avery 可去除的标签, 白色",10.00 ,2016/5/12,中国,华北,太原,标签,殷崆,0.00 ,5,山西,办公用品,消费者,2016/5/6,标准级,251.00 
CN-2013-2373769,0.00 ,1,Accos,"Accos 按钉, 混合尺寸",0.00 ,2014/3/16,中国,中南,廉洲,系固件,薛柏,0.00 ,1,广东,办公用品,小型企业,2014/3/12,标准级,56.00 
CN-2013-2373769,0.31 ,1,Chromcraft,"Chromcraft 木桌, 长方形",1546.00 ,2014/3/16,中国,中南,廉洲,桌子,薛柏,0.25 ,3,广东,家具,小型企业,2014/3/12,标准级,5041.00 
CN-2015-1619603,0.07 ,1,Rogers,"Rogers 锁柜, 金属",344.00 ,2016/3/20,中国,华东,芜湖,收纳具,丁崆,0.00 ,5,安徽,办公用品,消费者,2016/3/16,标准级,4916.00 
CN-2015-1619603,0.30 ,1,Hon,"Hon 折叠椅, 每套两件",351.00 ,2016/3/20,中国,华东,芜湖,椅子,丁崆,0.00 ,3,安徽,家具,消费者,2016/3/16,标准级,1171.00 
CN-2015-1619603,0.39 ,1,Novimex,"Novimex 扶手椅, 黑色",2487.00 ,2016/3/20,中国,华东,芜湖,椅子,丁崆,0.00 ,3,安徽,家具,消费者,2016/3/16,标准级,6377.00 
CN-2014-5497693,0.36 ,1,Avery,"Avery 打孔机, 透明",137.00 ,2015/10/21,中国,华北,北京,装订机,范彩,0.00 ,3,北京,办公用品,公司,2015/10/18,二级,383.00 
CN-2014-5497693,0.34 ,1,Cuisinart,"Cuisinart 咖啡研磨机, 白色",175.00 ,2015/10/21,中国,华北,北京,器具,范彩,0.00 ,3,北京,办公用品,公司,2015/10/18,二级,515.00 
CN-2014-5497693,0.36 ,1,StarTech,"StarTech 喷墨打印机, 耐用",1521.00 ,2015/10/21,中国,华北,北京,设备,范彩,0.00 ,3,北京,技术,公司,2015/10/18,二级,4226.00 
CN-2014-3865865,0.03 ,1,Office Star,"Office Star 摇椅, 每套两件",120.00 ,2015/6/8,中国,西南,重庆,椅子,田谙,0.00 ,6,重庆,家具,消费者,2015/6/3,二级,4008.00 
CN-2015-5106829,-0.30 ,1,Breville,"Breville 咖啡研磨机, 白色",-202.00 ,2016/10/18,中国,中南,襄樊,器具,常升,0.40 ,4,湖北,办公用品,消费者,2016/10/12,标准级,672.00 
CN-2015-5106829,0.15 ,1,Tenex,"Tenex 门挡, 黑色",73.00 ,2016/10/18,中国,中南,襄樊,用具,常升,0.40 ,4,湖北,家具,消费者,2016/10/12,标准级,492.00 
CN-2015-5106829,0.32 ,1,Tenex,"Tenex 文件车, 金属",994.00 ,2016/10/18,中国,中南,襄樊,收纳具,常升,0.00 ,5,湖北,办公用品,消费者,2016/10/12,标准级,3108.00 
US-2013-4364300,0.06 ,1,Fiskars,"Fiskars 尺子, 蓝色",20.00 ,2014/7/16,中国,中南,广州,用品,陶博,0.00 ,5,广东,办公用品,消费者,2014/7/14,二级,337.00 
US-2013-4364300,0.50 ,1,贝尔金,"贝尔金 键盘, 实惠",196.00 ,2014/7/16,中国,中南,广州,配件,陶博,0.00 ,1,广东,技术,消费者,2014/7/14,二级,391.00 
US-2013-4364300,0.44 ,1,Fellowes,"Fellowes 盘, 工业",237.00 ,2014/7/16,中国,中南,广州,收纳具,陶博,0.00 ,2,广东,办公用品,消费者,2014/7/14,二级,540.00 
US-2013-4364300,0.04 ,1,佳能,"佳能 传真复印机, 每套两件",71.00 ,2014/7/16,中国,中南,广州,复印机,陶博,0.00 ,2,广东,技术,消费者,2014/7/14,二级,1786.00 
US-2013-4364300,0.34 ,1,惠普,"惠普 传真复印机, 彩色",277.00 ,2014/7/16,中国,中南,广州,复印机,陶博,0.00 ,1,广东,技术,消费者,2014/7/14,二级,814.00 
CN-2012-1996678,0.34 ,1,Ames,"Ames 外皮和封条, 回收",55.00 ,2013/9/10,中国,华北,天津,信封,谢斯云,0.00 ,2,天津,办公用品,公司,2013/9/9,一级,163.00 
CN-2012-1996678,0.25 ,1,SanDisk,"SanDisk 羊皮纸, 优质",136.00 ,2013/9/10,中国,华北,天津,纸张,谢斯云,0.00 ,7,天津,办公用品,公司,2013/9/9,一级,546.00 
CN-2012-1996678,0.22 ,1,Smead,"Smead 盒, 金属",40.00 ,2013/9/10,中国,华北,天津,收纳具,谢斯云,0.00 ,4,天津,办公用品,公司,2013/9/9,一级,184.00 
CN-2014-2448028,0.33 ,1,Wilson Jones,"Wilson Jones 装订机盖, 实惠",138.00 ,2015/9/21,中国,华东,萍乡,装订机,邹妮,0.00 ,8,江西,办公用品,公司,2015/9/20,一级,418.00 
CN-2014-5404138,0.06 ,1,摩托罗拉,"摩托罗拉 充电器, 全尺寸",541.00 ,2015/11/18,中国,中南,洛阳,电话,靳刚,0.00 ,3,广东,技术,公司,2015/11/15,一级,9016.00 
CN-2013-3551529,0.11 ,1,Acme,"Acme 开信刀, 钢",45.00 ,2014/6/5,中国,中南,桂平,用品,白锦,0.00 ,3,广西,办公用品,消费者,2014/6/1,标准级,415.00 
CN-2013-3551529,0.07 ,1,Sauder,"Sauder 古典书架, 金属",853.00 ,2014/6/5,中国,中南,桂平,书架,白锦,0.00 ,6,广西,家具,消费者,2014/6/1,标准级,12193.00 
CN-2014-3284020,0.14 ,1,Office Star,"Office Star 扶手椅, 每套两件",920.00 ,2015/12/6,中国,东北,鸡东,椅子,蔡安,0.00 ,3,黑龙江,家具,消费者,2015/12/5,一级,6576.00 
CN-2014-3284020,0.35 ,1,Accos,"Accos 按钉, 金属",119.00 ,2015/12/6,中国,东北,鸡东,系固件,蔡安,0.00 ,5,黑龙江,办公用品,消费者,2015/12/5,一级,342.00 
CN-2012-3350819,0.13 ,1,Lesro,"Lesro 圆桌, 黑色",844.00 ,2013/10/16,中国,中南,南阳,桌子,邓实,0.25 ,4,河南,家具,消费者,2013/10/10,标准级,6328.00 
CN-2015-5591469,0.47 ,1,诺基亚,"诺基亚 充电器, 混合尺寸",8408.00 ,2016/5/26,中国,中南,揭阳,电话,邱谦,0.00 ,6,广东,技术,公司,2016/5/26,当日,17889.00 
CN-2013-5279873,0.05 ,1,惠普,"惠普 个人复印机, 每套两件",145.00 ,2015/1/3,中国,中南,广州,复印机,潘博,0.00 ,5,广东,技术,消费者,2014/12/30,标准级,2900.00 
CN-2015-4936120,-0.63 ,1,Cuisinart,"Cuisinart 冰箱, 黑色",-4394.00 ,2016/10/10,中国,西南,绵阳,器具,邱谦,0.40 ,5,四川,办公用品,消费者,2016/10/3,标准级,6937.00 
CN-2015-4936120,-0.58 ,1,Stiletto,"Stiletto 开信刀, 钢",-182.00 ,2016/10/10,中国,西南,绵阳,用品,邱谦,0.40 ,4,四川,办公用品,消费者,2016/10/3,标准级,311.00 
CN-2013-5687295,-0.07 ,1,Ibico,"Ibico 订书机, 实惠",-10.00 ,2014/12/27,中国,华东,绍兴,装订机,余丽娜,0.40 ,1,浙江,办公用品,消费者,2014/12/21,标准级,144.00 
CN-2014-5444149,-0.60 ,1,Novimex,"Novimex 椅垫, 黑色",-363.00 ,2015/8/31,中国,西北,金昌,椅子,叶琪,0.40 ,4,甘肃,家具,消费者,2015/8/28,二级,604.00 
CN-2014-5444149,-0.49 ,1,Cardinal,"Cardinal 孔加固材料, 透明",-20.00 ,2015/8/31,中国,西北,金昌,装订机,叶琪,0.40 ,3,甘肃,办公用品,消费者,2015/8/28,二级,40.00 
CN-2013-1947265,0.26 ,1,宜家,"宜家 古典书架, 传统",3497.00 ,2014/7/21,中国,中南,肇庆,书架,范刚,0.00 ,7,广东,家具,消费者,2014/7/19,二级,13451.00 
CN-2013-1947265,0.23 ,1,Hon,"Hon 凳子, 可调",814.00 ,2014/7/21,中国,中南,肇庆,椅子,范刚,0.10 ,5,广东,家具,消费者,2014/7/19,二级,3489.00 
CN-2013-1947265,0.04 ,1,思科,"思科 充电器, 蓝色",122.00 ,2014/7/21,中国,中南,肇庆,电话,范刚,0.00 ,1,广东,技术,消费者,2014/7/19,二级,3040.00 
CN-2013-1947265,0.47 ,1,Hewlett,"Hewlett 复印机, 每套两件",1156.00 ,2014/7/21,中国,中南,肇庆,复印机,范刚,0.00 ,2,广东,技术,消费者,2014/7/19,二级,2461.00 
CN-2013-1947265,0.26 ,1,宜家,"宜家 古典书架, 传统",999.00 ,2014/7/21,中国,中南,肇庆,书架,范刚,0.00 ,2,广东,家具,消费者,2014/7/19,二级,3843.00 
CN-2013-1947265,0.23 ,1,Hon,"Hon 凳子, 可调",325.00 ,2014/7/21,中国,中南,肇庆,椅子,范刚,0.10 ,2,广东,家具,消费者,2014/7/19,二级,1396.00 
CN-2013-1947265,0.32 ,1,Tenex,"Tenex 盒, 金属",23.00 ,2014/7/21,中国,中南,肇庆,收纳具,范刚,0.00 ,1,广东,办公用品,消费者,2014/7/19,二级,73.00 
CN-2013-1947265,0.11 ,1,KitchenAid,"KitchenAid 咖啡研磨机, 红色",144.00 ,2014/7/21,中国,中南,肇庆,器具,范刚,0.00 ,4,广东,办公用品,消费者,2014/7/19,二级,1315.00 
CN-2014-4451680,0.40 ,1,Enermax,"Enermax 闪存驱动器, 回收",220.00 ,2015/1/30,中国,华东,枣庄,配件,冯丽,0.00 ,3,山东,技术,消费者,2015/1/24,标准级,551.00 
CN-2012-5172330,0.44 ,1,Smead,"Smead 盒, 单宽度",155.00 ,2013/1/8,中国,华北,保定,收纳具,廖乐,0.00 ,7,河北,办公用品,消费者,2013/1/5,二级,353.00 
CN-2012-5172330,0.37 ,1,Rogers,"Rogers 锁柜, 蓝色",1826.00 ,2013/1/8,中国,华北,保定,收纳具,廖乐,0.00 ,5,河北,办公用品,消费者,2013/1/5,二级,4938.00 
CN-2012-5172330,0.02 ,1,Safco,"Safco 墙角架, 黑色",56.00 ,2013/1/8,中国,华北,保定,书架,廖乐,0.00 ,4,河北,家具,消费者,2013/1/5,二级,2815.00 
CN-2014-5966135,0.20 ,1,Hewlett,"Hewlett 复印机, 彩色",742.00 ,2015/11/25,中国,华东,宿州,复印机,许凤,0.00 ,3,安徽,技术,公司,2015/11/20,标准级,3712.00 
CN-2014-5966135,0.16 ,1,Deflect-O,"Deflect-O 闹钟, 优质",182.00 ,2015/11/25,中国,华东,宿州,用具,许凤,0.00 ,5,安徽,家具,公司,2015/11/20,标准级,1142.00 
CN-2013-3188191,0.16 ,1,Smead,"Smead 运输标签, 可调",21.00 ,2014/8/10,中国,中南,廉洲,标签,邢盛,0.00 ,3,广东,办公用品,消费者,2014/8/8,一级,133.00 
CN-2013-3188191,0.26 ,1,Green Bar,"Green Bar 令, 优质",36.00 ,2014/8/10,中国,中南,廉洲,纸张,邢盛,0.00 ,1,广东,办公用品,消费者,2014/8/8,一级,139.00 
US-2013-1776641,-0.38 ,1,贝尔金,"贝尔金 键盘, 可编程",-459.00 ,2014/10/4,中国,中南,荆门,配件,夏梦,0.40 ,5,湖北,技术,小型企业,2014/10/2,一级,1195.00 
CN-2015-1502527,-0.05 ,1,Wilson Jones,"Wilson Jones 打孔机, 回收",-4.00 ,2016/6/1,中国,中南,钟祥,装订机,何安,0.40 ,1,湖北,办公用品,小型企业,2016/5/28,二级,79.00 
CN-2015-1502527,0.03 ,1,Novimex,"Novimex 可去除的标签, 可调",6.00 ,2016/6/1,中国,中南,钟祥,标签,何安,0.00 ,6,湖北,办公用品,小型企业,2016/5/28,二级,218.00 
CN-2012-4150128,0.21 ,1,Accos,"Accos 夹子, 混合尺寸",98.00 ,2013/12/7,中国,中南,南宁,系固件,白婵,0.00 ,6,广西,办公用品,公司,2013/12/5,一级,471.00 
CN-2015-2169010,0.26 ,1,SanDisk,"SanDisk 路由器, 耐用",311.00 ,2016/4/11,中国,华东,上海,配件,贺绅,0.00 ,1,上海,技术,消费者,2016/4/7,标准级,1197.00 
CN-2014-1323896,0.49 ,1,Avery,"Avery 圆形标签, 耐用",34.00 ,2015/11/17,中国,中南,洛阳,标签,邓惠,0.00 ,2,广东,办公用品,消费者,2015/11/13,标准级,70.00 
US-2015-2245112,0.04 ,1,Safco,"SAFCO 沙滩椅, 黑色",17.00 ,2016/10/9,中国,东北,图们,椅子,袁松,0.00 ,2,吉林,家具,消费者,2016/10/5,标准级,439.00 
US-2015-2245112,0.50 ,1,Kleencut,"Kleencut 尺子, 锯齿状",168.00 ,2016/10/9,中国,东北,图们,用品,袁松,0.00 ,7,吉林,办公用品,消费者,2016/10/5,标准级,335.00 
CN-2013-2595550,0.15 ,1,三星,"三星 音频基座, 蓝色",467.00 ,2014/6/22,中国,华东,合肥,电话,白婵,0.00 ,4,安徽,技术,公司,2014/6/15,标准级,3114.00 
CN-2013-2595550,0.33 ,1,Elite,"Elite 开信刀, 锯齿状",148.00 ,2014/6/22,中国,华东,合肥,用品,白婵,0.00 ,4,安徽,办公用品,公司,2014/6/15,标准级,448.00 
CN-2013-2595550,0.50 ,1,Avery,"Avery 标签, 实惠",44.00 ,2014/6/22,中国,华东,合肥,装订机,白婵,0.00 ,3,安徽,办公用品,公司,2014/6/15,标准级,89.00 
CN-2013-4757928,0.33 ,1,Stiletto,"Stiletto 美工刀, 工业",173.00 ,2014/11/15,中国,华东,宿州,用品,钱婵娟,0.00 ,3,安徽,办公用品,公司,2014/11/8,标准级,526.00 
CN-2013-4757928,0.50 ,1,Novimex,"Novimex 有色标签, 耐用",89.00 ,2014/11/15,中国,华东,宿州,标签,钱婵娟,0.00 ,3,安徽,办公用品,公司,2014/11/8,标准级,179.00 
CN-2012-5463213,0.18 ,1,Ibico,"Ibico 装订机, 透明",75.00 ,2013/1/11,中国,华东,界首,装订机,韩虎,0.00 ,6,安徽,办公用品,小型企业,2013/1/5,标准级,418.00 
